,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
0,,2.5,2,PGH,2948,,568,01/01/1970,NA,NA,40.405649,-79.971744,13005,,15210,Becks Run Road,Pennsylvania,29600.0,2019,SingleFamily,1910
1,,1.0,2,PGH,1204,,634,01/01/1970,09/15/1989,5100,40.406658,-79.968611,7010,,15210,Becks Run Road,Pennsylvania,20600.0,2019,SingleFamily,1910
2,,1.0,3,PGH,1654,,831,01/01/1970,10/24/2014,2397,40.409947,-79.974275,5932,,15210,Henger Street,Pennsylvania,10100.0,2019,SingleFamily,1950
3,63837,1.0,3,PGH,1420,68306,560,10/07/2019,12/06/2018,61900,40.405681,-79.971482,19184,59368,15210,Becks Run Road,Pennsylvania,24900.0,2019,SingleFamily,1886
