,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
39,149534,1.0,3,Crafton,1000,165983,60,10/06/2019,11/29/2017,41100,40.428464,-80.06358,6098,131590,15205,Baldwick Road,Pennsylvania,92400.0,2019,SingleFamily,1960
40,,NA,0,Green Tree,NA,,299,01/01/1970,NA,NA,40.421296,-80.068087,7182,,15205,Morange Road,Pennsylvania,23200.0,2019,SingleFamily,NA
41,297445,3.0,5,Crafton,2104,327189,1909,10/06/2019,03/23/2018,282000,40.432233,-80.072265,4404,270675,15205,Crafton Boulevard,Pennsylvania,246500.0,2019,SingleFamily,1900
42,238824,3.0,4,PGH,2451,253153,2407,10/06/2019,03/04/2019,237000,40.426141,-80.067737,10528,224495,15205,Craftmont Avenue,Pennsylvania,119200.0,2019,SingleFamily,1936
43,139580,1.5,2,PGH,950,154934,127,10/06/2019,08/21/1995,75000,40.42848,-80.069021,6700,125622,15205,Balver Avenue,Pennsylvania,93600.0,2019,SingleFamily,1959
44,277958,2.5,4,Green Tree,2757,322431,2536,10/06/2019,NA,NA,40.423068,-80.067535,24634,252942,15205,Noblestown Road,Pennsylvania,163600.0,2019,SingleFamily,1900
45,165600,1.5,3,PGH,1446,190440,157,10/06/2019,06/09/2015,110500,40.429374,-80.069054,11577,137448,15205,Balver Avenue,Pennsylvania,89000.0,2019,SingleFamily,1957
46,182402,2.0,3,PGH,1560,202466,2478,10/06/2019,07/03/2017,167000,40.424506,-80.068003,8050,164162,15205,Craftmont Avenue,Pennsylvania,121300.0,2019,SingleFamily,1937
47,131111,2.0,4,Green Tree,2262,150778,2544,10/06/2019,02/01/2000,45500,40.426605,-80.061948,6000,98333,15205,Noblestown Road,Pennsylvania,64700.0,2019,Duplex,1928
48,147451,1.0,3,PGH,1446,168094,98,10/06/2019,06/29/2016,80000,40.426383,-80.065571,5009,128282,15205,Oakwood Road,Pennsylvania,90100.0,2019,SingleFamily,1911
49,194504,1.5,3,PGH,1848,233405,2463,10/06/2019,10/02/1980,49000,40.425055,-80.067905,10700,167273,15205,Craftmont Avenue,Pennsylvania,108100.0,2019,SingleFamily,1933
50,135953,1.5,3,PGH,1428,150908,93,10/06/2019,NA,NA,40.427426,-80.063166,5066,119639,15205,Oakwood Road,Pennsylvania,81500.0,2019,SingleFamily,1920
51,,2.0,4,Crafton,1774,,49,01/01/1970,03/24/2010,3420,40.428624,-80.064586,6877,,15205,Baldwick Road,Pennsylvania,1500.0,2019,SingleFamily,1910
52,253492,3.5,6,Crafton,3730,314330,1825,10/06/2019,11/16/2011,105000,40.43003,-80.064964,12068,200259,15205,Crafton Boulevard,Pennsylvania,122000.0,2019,MultiFamily2To4,1900
53,,2.5,3,PGH,2205,,2436,01/01/1970,03/20/2008,325000,40.425665,-80.068917,12382,,15205,Craftmont Avenue,Pennsylvania,182300.0,2019,SingleFamily,1936
54,294739,1.0,3,Crafton,1180,321266,301,10/06/2019,NA,NA,40.438125,-79.998815,NA,265265,15205,Steen Street,Pennsylvania,NA,NA,MultiFamily2To4,NA
55,144494,1.0,3,PGH,925,163278,252,10/06/2019,03/13/2014,124900,40.4287,-80.067167,5183,128600,15205,Balver Avenue,Pennsylvania,102300.0,2019,SingleFamily,1960
56,238824,3.0,4,PGH,2451,253153,2401,10/06/2019,03/04/2019,237000,40.426141,-80.067737,10528,224495,15205,Craftmont Avenue,Pennsylvania,119200.0,2019,SingleFamily,1936
57,140100,1.0,2,PGH,1040,155511,1620,10/06/2019,NA,NA,40.424251,-80.06656,7470,126090,15205,Durbin Street,Pennsylvania,97500.0,2019,SingleFamily,1960
58,136662,2.0,2,Crafton,926,151695,1546,10/06/2019,04/05/2019,98500,40.426669,-80.061585,9918,122996,15205,Baldwick Road,Pennsylvania,88400.0,2019,SingleFamily,1954
59,192805,2.0,3,Green Tree,1623,215942,166,10/06/2019,09/12/1978,52000,40.424573,-80.068838,13693,169668,15205,Angena Drive,Pennsylvania,120600.0,2019,SingleFamily,1956
60,355541,4.0,6,Crafton,3795,440871,1860,10/06/2019,02/23/1998,125000,40.432061,-80.070461,7141,273767,15205,Crafton Boulevard,Pennsylvania,225000.0,2019,Triplex,1920
61,167365,1.0,3,PGH,1144,182428,244,10/06/2019,04/17/1985,59000,40.428866,-80.067835,8134,152302,15205,Balver Avenue,Pennsylvania,110000.0,2019,SingleFamily,1959
62,,NA,0,Green Tree,NA,,199,01/01/1970,NA,NA,40.421296,-80.068087,7182,,15205,Morange Road,Pennsylvania,23200.0,2019,SingleFamily,NA
63,92682,2.0,2,PGH,1008,118633,99,10/06/2019,05/13/2008,58000,40.427351,-80.062754,3438,68585,15205,Oakwood Road,Pennsylvania,55700.0,2019,SingleFamily,1921
