,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
56,700892,2.5,3,PGH,2987,784999,1207,10/06/2019,09/04/2001,379000,40.448319,-79.919743,7480,623794,15206,Beechwood Court,Pennsylvania,388600.0,2019,SingleFamily,1945
57,560822,2.5,5,PGH,2597,633729,7511,10/06/2019,01/14/2014,476000,40.443152,-79.898482,5265,487915,15221,Graymore Road,Pennsylvania,321300.0,2019,SingleFamily,1927
58,1020916,5.5,10,PGH,6536,1204681,6822,10/06/2019,04/01/1992,324500,40.450373,-79.911351,14492,888197,15208,Juniata Place,Pennsylvania,678200.0,2019,SingleFamily,1906
59,1072009,4.0,4,PGH,2826,1125609,120,10/06/2019,07/01/1999,418500,40.448469,-79.918169,4791600,1018409,15206,Beechwood Lane,Pennsylvania,425900.0,2019,SingleFamily,1977
60,677911,3.5,3,PGH,2941,772819,417,10/06/2019,10/15/1977,59000,40.449388,-79.913686,7080,630457,15208,South Linden Avenue,Pennsylvania,385100.0,2019,SingleFamily,1909
61,468939,2.0,2,PGH,1772,534590,6300,10/06/2019,04/26/2001,1100000,40.447901,-79.934774,5040,412666,15232,Fifth Avenue,Pennsylvania,253200.0,2019,SingleFamily,1960
62,454262,3.0,3,PGH,2640,495146,7550,10/06/2019,07/25/2018,442500,40.442148,-79.897763,5227,417921,15221,Kensington Street,Pennsylvania,315000.0,2019,SingleFamily,1926
63,728772,2.5,4,PGH,3308,859951,6801,10/06/2019,08/15/1995,350000,40.449041,-79.913334,14700,663183,15208,Edgerton Avenue,Pennsylvania,417100.0,2019,SingleFamily,1920
64,78976,1.0,2,PGH,1122,96351,207,10/06/2019,03/02/2006,65000,40.447915,-79.835336,6904,67919,15208,South Richland Lane,Pennsylvania,63000.0,2019,SingleFamily,1951
65,353760,1.0,3,PGH,1300,374986,6955,10/06/2019,05/28/1998,98000,40.4465,-79.90943,4970,328997,15208,Willard Street,Pennsylvania,228500.0,2019,SingleFamily,1920
66,698368,3.0,4,PGH,2622,768205,1182,10/06/2019,09/08/2003,375000,40.449146,-79.9193,9081,649482,15206,Beechwood Court,Pennsylvania,388100.0,2019,SingleFamily,1948
67,660179,3.0,5,PGH,2396,732799,115,10/06/2019,NA,NA,40.448861,-79.918158,6695,594161,15206,Beechwood Lane,Pennsylvania,356200.0,2019,SingleFamily,1975
68,349588,2.0,4,Edgewood,2914,388043,464,10/06/2019,NA,NA,40.441054,-79.896564,4200,293654,15221,East End Avenue,Pennsylvania,229800.0,2019,Duplex,1919
