,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
37,,1.0,2,PGH,1275,,323,01/01/1970,10/20/2010,34500,40.414087,-79.97275,6000,,15210,Rothman Street,Pennsylvania,36500.0,2019,SingleFamily,1923
38,,1.0,2,PGH,2256,,926,01/01/1970,10/03/1995,29900,40.412278,-79.97412,15580,,15210,Parkwood Road,Pennsylvania,39500.0,2019,SingleFamily,1900
39,,1.0,3,PGH,1412,,2011,01/01/1970,NA,NA,40.417526,-79.977662,3000,,15210,Norte Way,Pennsylvania,32800.0,2019,SingleFamily,1900
40,,1.0,3,PGH,1474,,103,01/01/1970,11/26/2014,10000,40.412546,-79.968117,4000,,15210,Eads Street,Pennsylvania,18400.0,2019,SingleFamily,1900
41,,1.0,2,PGH,1284,,399,01/01/1970,12/14/2011,9000,40.41452,-79.972672,3000,,15210,Rothman Street,Pennsylvania,25400.0,2019,SingleFamily,1923
42,56773,2.0,3,PGH,1970,77779,135,10/07/2019,03/29/2012,16000,40.416181,-79.968449,7200,40309,15210,Rinne Street,Pennsylvania,32800.0,2019,SingleFamily,1890
43,48854,1.0,2,PGH,1024,64976,2844,10/07/2019,NA,NA,40.415364,-79.965751,4417,33709,15210,Spring Street,Pennsylvania,36800.0,2019,SingleFamily,1942
44,,1.0,1,PGH,448,,235,01/01/1970,04/04/1986,19000,40.415005,-79.976017,7700,,15210,Fernleaf Street,Pennsylvania,17900.0,2019,SingleFamily,1900
45,,1.5,4,PGH,2155,,2424,01/01/1970,06/20/1991,20000,40.41588,-79.972172,2880,,15210,Spring Street,Pennsylvania,33000.0,2019,SingleFamily,1904
46,,1.0,3,PGH,960,,233,01/01/1970,07/29/1997,31000,40.414559,-79.968429,3275,,15210,Rinne Street,Pennsylvania,21300.0,2019,SingleFamily,1900
47,62175,1.5,3,PGH,1400,68392,2387,10/07/2019,01/04/2018,57500,40.415766,-79.968108,2208,56579,15210,Spring Street,Pennsylvania,27000.0,2019,SingleFamily,1938
48,,1.0,3,Mount Oliver,1360,,1920,01/01/1970,10/19/2000,35600,40.4176,-79.979814,1340,,15210,Arlington Avenue,Pennsylvania,25800.0,2019,SingleFamily,1927
49,,1.0,2,Mount Oliver,576,,1944,01/01/1970,08/26/1982,17000,40.417548,-79.978914,5890,,15210,Arlington Avenue,Pennsylvania,20500.0,2019,SingleFamily,1900
50,,1.5,3,PGH,1845,,178,01/01/1970,NA,NA,40.416536,-79.967931,3079,,15210,Dengler Street,Pennsylvania,8100.0,2019,SingleFamily,1918
51,,1.0,3,PGH,1744,,2141,01/01/1970,05/31/2011,10000,40.416297,-79.972651,2600,,15210,Spring Street,Pennsylvania,21800.0,2019,SingleFamily,1904
52,,1.0,2,PGH,666,,2231,01/01/1970,04/01/1997,24900,40.416839,-79.975386,1573,,15210,Elsie Street,Pennsylvania,6600.0,2019,SingleFamily,1900
53,87349,2.0,3,Mount Oliver,1650,116174,1828,10/07/2019,06/23/2008,44000,40.41789,-79.981722,4719,59397,15210,Arlington Avenue,Pennsylvania,65000.0,2019,SingleFamily,1910
54,55855,1.0,5,PGH,1300,74846,141,10/07/2019,09/15/2011,30000,40.415976,-79.96853,4800,40774,15210,Rinne Street,Pennsylvania,23300.0,2019,SingleFamily,1890
55,,1.0,3,PGH,1808,,225,01/01/1970,02/06/1997,8000,40.414973,-79.970412,9000,,15210,Flack Street,Pennsylvania,33000.0,2019,SingleFamily,1900
56,,NA,0,PGH,NA,,320,01/01/1970,NA,NA,40.414635,-79.964982,20000,,15210,Bassler Street,Pennsylvania,11400.0,2019,SingleFamily,NA
57,,1.0,3,PGH,1408,,242,01/01/1970,NA,NA,40.414884,-79.969858,12000,,15210,Goldbach Street,Pennsylvania,23200.0,2019,SingleFamily,1900
58,71875,1.0,2,PGH,698,75469,2116,10/07/2019,06/27/2019,72000,40.415106,-79.977114,3123,68281,15210,Sur Way,Pennsylvania,32700.0,2019,SingleFamily,1919
59,40509,1.0,3,Mount Oliver,1514,58738,457,10/07/2019,NA,NA,40.416295,-79.980171,3920,21470,15210,Jonquil Street,Pennsylvania,32500.0,2019,SingleFamily,1928
60,154553,1.0,3,PGH,2096,179281,307,10/07/2019,NA,NA,40.414779,-79.964509,10000,128279,15210,Bassler Street,Pennsylvania,91500.0,2019,SingleFamily,1962
61,187058,3.5,5,PGH,2756,269364,2801,10/07/2019,08/04/2009,153000,40.417995,-79.982727,21781,117847,15210,Arlington Avenue,Pennsylvania,75000.0,2019,SingleFamily,1905
62,,1.0,3,PGH,2303,,139,01/01/1970,09/29/1999,48000,40.415094,-79.981051,11346,,15210,Dawes Street,Pennsylvania,45900.0,2019,SingleFamily,1919
63,,1.0,3,PGH,1440,,300,01/01/1970,NA,NA,40.413172,-79.970695,274298,,15210,Topeka Street,Pennsylvania,40700.0,2019,SingleFamily,1912
64,43832,1.0,3,PGH,1370,61803,119,10/07/2019,04/28/1995,37000,40.416759,-79.969397,3000,30682,15210,Cologne Street,Pennsylvania,29000.0,2019,SingleFamily,1930
65,,1.0,2,PGH,910,,2807,01/01/1970,02/25/1969,12900,40.418004,-79.982378,14251,,15210,Arlington Avenue,Pennsylvania,57900.0,2019,SingleFamily,1885
66,47398,2.0,3,PGH,2049,50242,2021,10/07/2019,03/04/2019,46650,40.417279,-79.977491,2876,44554,15210,Spring Street,Pennsylvania,33800.0,2019,SingleFamily,1900
67,45858,NA,2,PGH,1704,62367,2280,10/07/2019,12/20/2011,42125,40.415469,-79.968457,2880,29349,15210,Spring Street,Pennsylvania,35800.0,2019,MultiFamily2To4,1915
