,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
134,73899,1.0,3,PGH,864,89418,1649,10/07/2019,12/05/1986,23500,40.420062,-79.982316,1547,50990,15210,Saint Patrick Street,Pennsylvania,57300.0,2019,SingleFamily,1900
135,168907,3.0,8,PGH,3659,222957,2741,10/07/2019,05/09/2019,70000,40.420268,-79.986231,4580,118235,15210,South 18th Street,Pennsylvania,82600.0,2019,Quadruplex,1900
136,145506,1.0,5,PGH,2008,177517,2300,10/07/2019,NA,NA,40.419531,-79.972425,4807,122225,15203,Berg Street,Pennsylvania,76500.0,2019,SingleFamily,1900
137,145229,1.0,3,PGH,1702,172823,2623,10/07/2019,NA,NA,40.419066,-79.970162,1400,123445,15203,Patterson Street,Pennsylvania,103900.0,2019,SingleFamily,1895
138,82373,1.0,2,PGH,1133,121088,1512,10/07/2019,NA,NA,40.424924,-79.983209,760,56837,15203,Clinton Street,Pennsylvania,53300.0,2019,SingleFamily,1900
139,208994,2.5,5,PGH,2200,261243,3224,10/07/2019,02/11/2010,95000,40.421324,-79.962067,1524,167195,15203,Jane Street,Pennsylvania,95000.0,2019,SingleFamily,1890
140,,3.0,3,PGH,1932,,2400,01/01/1970,NA,NA,40.423505,-79.972497,3149,,15203,Leticoe Street,Pennsylvania,35100.0,2019,SingleFamily,1895
141,59015,1.0,2,Mount Oliver,1635,79670,1903,10/07/2019,07/17/2013,8900,40.417962,-79.980525,2639,37770,15210,Arlington Avenue,Pennsylvania,49000.0,2019,SingleFamily,1900
142,78854,1.0,2,PGH,780,93836,1009,10/07/2019,08/19/2013,35000,40.422601,-79.987874,1800,52044,15203,St Martin Street,Pennsylvania,61100.0,2019,SingleFamily,1905
143,144594,1.0,2,PGH,1623,172067,18,10/07/2019,07/24/2006,9700,40.423585,-79.970876,1800,111337,15203,Kosciusko Way,Pennsylvania,65000.0,2019,SingleFamily,1896
144,,1.0,2,PGH,1860,,2640,01/01/1970,NA,NA,40.419992,-79.985871,4000,,15210,Quarry Way,Pennsylvania,50000.0,2019,SingleFamily,1900
145,,NA,0,PGH,NA,,82,01/01/1970,08/23/2010,10000,40.423849,-79.972734,1920,,15203,Eleanor Street,Pennsylvania,5800.0,2019,SingleFamily,NA
146,,1.0,2,PGH,1983,,39,01/01/1970,03/19/1991,17000,40.423259,-79.970674,1200,,15203,Kosciusko Way,Pennsylvania,139500.0,2019,Apartment,1890
147,193692,2.0,4,PGH,2409,230493,72,10/07/2019,06/19/2006,19000,40.421475,-79.987796,4399,166575,15210,Sharon Street,Pennsylvania,118000.0,2019,SingleFamily,1893
148,176398,3.0,3,PGH,1469,185218,53,10/07/2019,04/02/2019,152500,40.422712,-79.974058,1585,167578,15203,Sterling Street,Pennsylvania,113700.0,2019,SingleFamily,1900
149,44658,1.0,3,PGH,1928,66987,2035,10/07/2019,07/22/1987,15000,40.419204,-79.977314,4400,27241,15210,Salisbury Street,Pennsylvania,41500.0,2019,SingleFamily,1900
150,127629,2.0,1,PGH,1267,134010,2020,10/07/2019,08/23/2019,128000,40.422114,-79.978926,1034,121248,15203,South 18th Street,Pennsylvania,70300.0,2019,SingleFamily,1900
151,,1.0,3,PGH,1313,,2608,01/01/1970,NA,NA,40.420796,-79.98539,2033,,15210,South 18th Street,Pennsylvania,25400.0,2019,SingleFamily,1900
152,70700,1.0,2,PGH,1156,84133,1021,10/07/2019,12/20/2002,28900,40.422642,-79.987406,4000,41713,15203,St Martin Street,Pennsylvania,57100.0,2019,SingleFamily,1900
153,,1.0,2,PGH,1034,,1,01/01/1970,05/21/2009,2000,40.422722,-79.967042,2654,,15203,Telescope Street,Pennsylvania,2000.0,2019,SingleFamily,1890
154,,1.0,2,PGH,1210,,2382,01/01/1970,01/10/2002,7500,40.422965,-79.967914,3000,,15203,Josephine Street,Pennsylvania,24000.0,2019,SingleFamily,1920
155,132920,1.0,2,PGH,1512,159504,2311,10/07/2019,NA,NA,40.420006,-79.973494,1430,91715,15203,Berg Street,Pennsylvania,76800.0,2019,SingleFamily,1921
156,142808,1.0,2,PGH,1641,172798,2334,10/07/2019,NA,NA,40.421003,-79.972899,3573,109962,15203,Primrose Street,Pennsylvania,92400.0,2019,SingleFamily,1906
157,73899,1.0,3,PGH,864,89418,1658,10/07/2019,12/05/1986,23500,40.420062,-79.982316,1547,50990,15210,Saint Patrick Street,Pennsylvania,57300.0,2019,SingleFamily,1900
158,,1.0,2,PGH,2084,,2021,01/01/1970,01/18/2013,70000,40.421042,-79.980036,4637,,15203,South 18th Street,Pennsylvania,94700.0,2019,Apartment,1900
159,95013,1.0,3,PGH,1188,119716,2024,10/07/2019,01/25/2012,5000,40.422067,-79.979019,1034,73160,15203,South 18th Street,Pennsylvania,59500.0,2019,SingleFamily,1920
160,85243,1.0,1,PGH,1296,111668,2049,10/07/2019,09/04/1990,21000,40.418929,-79.972268,1491,55408,15210,Salisbury Street,Pennsylvania,59700.0,2019,SingleFamily,1900
161,163179,2.0,3,PGH,2000,194183,2704,10/07/2019,NA,NA,40.421684,-79.96925,5280,132175,15203,Oakley Street,Pennsylvania,86400.0,2019,SingleFamily,1880
162,158299,1.0,3,PGH,1546,178878,2601,10/07/2019,12/09/2004,85000,40.422759,-79.969951,3200,129805,15203,Stella Street,Pennsylvania,93000.0,2019,SingleFamily,1870
163,,1.0,2,Mount Oliver,910,,1809,01/01/1970,02/25/1969,12900,40.418004,-79.982378,14251,,15210,Arlington Avenue,Pennsylvania,57900.0,2019,SingleFamily,1885
164,,2.0,2,PGH,2795,,3007,01/01/1970,11/13/2013,25000,40.418134,-79.978247,3300,,15210,Arlington Avenue,Pennsylvania,55000.0,2019,Duplex,1896
